sqlserver,RealTimeTruckerApp_ERD3,dbo,Notification,CreatedAt,11,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Notification,ModifiedBy,12,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Notification,ModifiedAt,13,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Notification,Status,14,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Notification,UserID,15,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trucker,TruckerID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trucker,UserID,2,int,NULL,FOREIGN KEY,dbo,User,UserID
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trucker,TruckerStatus,3,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trucker,CreatedDate,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trucker,CreatedBy,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trucker,ModifiedDate,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trucker,ModifiedBy,7,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trucker,RecordStatus,8,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,User,UserID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,User,UserName,2,varchar,100,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,User,UserPassword,3,varchar,100,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,User,CreatedBy,4,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,User,CreatedDate,5,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,User,ModifiedBy,6,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,User,ModifiedDate,7,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,User,RecordStatus,8,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,User,UserTypeID,9,int,NULL,FOREIGN KEY,dbo,UserType,UserTypeID
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,TripID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,FarmerFieldID,2,int,NULL,FOREIGN KEY,dbo,FarmerField,FarmerFieldID
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,AssignedTruckerID,3,int,NULL,FOREIGN KEY,dbo,Trucker,TruckerID
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,ElevatorID,4,int,NULL,FOREIGN KEY,dbo,Elevator,ElevatorID
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,TruckRate,5,numeric,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,RequestedDatetime,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,ArrivedDatetime,7,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,DepartedDatetime,8,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,TripStatusID,9,int,NULL,FOREIGN KEY,dbo,TripStatus,TripStatusID
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,CreatedDate,10,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,CreatedBy,11,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,ETA,12,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,Notes,13,varchar,500,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,IsDelayed,14,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,ArrivedAtElevatorDatetime,15,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,IsStopped,16,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,MainTripID,17,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,DelayAppType,18,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,RepeatUntilStop,19,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,BOLNum,20,varchar,20,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,ScaleTicketNum,21,varchar,20,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,BOLComment,22,varchar,200,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,ScaleTicketComment,23,varchar,200,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,GrossBushels,24,decimal,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,InvoiceId,25,int,NULL,FOREIGN KEY,dbo,Invoice,InvoiceId
sqlserver,RealTimeTruckerApp_ERD3,dbo,Trip,IsFarmFieldDelayed,26,bit,NULL,NULL,NULL,NULL,NULL
